작성일,진행상황,카테고리,제목,링크,등록부서,조회수
2025.08.29,완료,비교과·행사,[중앙도서관] 교수와 함께하는 독서토론세미나 참여 학생 모집(~9/12),https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=16&slug=%EC%A4%91%EC%95%99%EB%8F%84%EC%84%9C%EA%B4%80-%EA%B5%90%EC%88%98%EC%99%80-%ED%95%A8%EA%BB%98%ED%95%98%EB%8A%94-%EB%8F%85%EC%84%9C%ED%86%A0%EB%A1%A0%EC%84%B8%EB%AF%B8%EB%82%98-%EC%B0%B8%EC%97%AC&keyword,중앙도서관,377
2025.08.29,완료,비교과·행사,[교수학습혁신센터] 2025-2학기 숭실튜터링 튜터 모집,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=16&slug=%EA%B5%90%EC%88%98%ED%95%99%EC%8A%B5%ED%98%81%EC%8B%A0%EC%84%BC%ED%84%B0-2025-2%ED%95%99%EA%B8%B0-%EC%88%AD%EC%8B%A4%ED%8A%9C%ED%84%B0%EB%A7%81-%ED%8A%9C%ED%84%B0-%EB%AA%A8%EC%A7%91&keyword,교수학습혁신센터,428
2025.08.28,완료,외국인유학생,2025-2학기 숭실프렌즈(SSU Friends) 내·외국인 학생 모집 안내,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=16&slug=2025-2%ED%95%99%EA%B8%B0-%EC%88%AD%EC%8B%A4%ED%94%84%EB%A0%8C%EC%A6%88ssu-friends-%EB%82%B4%C2%B7%EC%99%B8%EA%B5%AD%EC%9D%B8-%ED%95%99%EC%83%9D-%EB%AA%A8%EC%A7%91-%EC%95%88%EB%82%B4&keyword,국제팀,632
2025.08.28,N/A,학사,2025 내정보지킴이 캠페인,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=17&slug=2025-%EB%82%B4%EC%A0%95%EB%B3%B4%EC%A7%80%ED%82%B4%EC%9D%B4-%EC%BA%A0%ED%8E%98%EC%9D%B8&keyword,클라우드운영팀 및 정보보호팀,313
2025.08.28,N/A,학사,[교목실] 2025-2학기 소그룹채플 안내 (개강일 / 조배정 – A그룹 9/4(목) 개강),https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=17&slug=%EA%B5%90%EB%AA%A9%EC%8B%A4-2025-2%ED%95%99%EA%B8%B0-%EC%86%8C%EA%B7%B8%EB%A3%B9%EC%B1%84%ED%94%8C-%EC%95%88%EB%82%B4-%EA%B0%9C%EA%B0%95%EC%9D%BC-%EC%A1%B0%EB%B0%B0%EC%A0%95-a%EA%B7%B8%EB%A3%B9&keyword,학원선교팀,11771
2025.08.28,완료,장학,2025년도 2학기 성남시 다자녀가구(셋째부터) 대학생 등록금 지원,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=17&slug=2025%EB%85%84%EB%8F%84-2%ED%95%99%EA%B8%B0-%EC%84%B1%EB%82%A8%EC%8B%9C-%EB%8B%A4%EC%9E%90%EB%85%80%EA%B0%80%EA%B5%AC%EC%85%8B%EC%A7%B8%EB%B6%80%ED%84%B0-%EB%8C%80%ED%95%99%EC%83%9D-%EB%93%B1&keyword,장학팀,315
2025.08.28,완료,장학,2025년도 익산사랑 장학생 선발 공고,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=17&slug=2025%EB%85%84%EB%8F%84-%EC%9D%B5%EC%82%B0%EC%82%AC%EB%9E%91-%EC%9E%A5%ED%95%99%EC%83%9D-%EC%84%A0%EB%B0%9C-%EA%B3%B5%EA%B3%A0&keyword,장학팀,368
2025.08.28,완료,국제교류,2025학년도 하반기 SAF 온라인 설명회 안내,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=17&slug=2025%ED%95%99%EB%85%84%EB%8F%84-%ED%95%98%EB%B0%98%EA%B8%B0-saf-%EC%98%A8%EB%9D%BC%EC%9D%B8-%EC%84%A4%EB%AA%85%ED%9A%8C-%EC%95%88%EB%82%B4&keyword,국제팀,549
2025.08.27,완료,채용,2025년 9월 각 군 현역병 모집계획,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=17&slug=2025%EB%85%84-9%EC%9B%94-%EA%B0%81-%EA%B5%B0-%ED%98%84%EC%97%AD%EB%B3%91-%EB%AA%A8%EC%A7%91%EA%B3%84%ED%9A%8D&keyword,웹마스터,316
2025.08.27,완료,기타,[숭실대학교 학군단] 학군사관(ROTC) 66기·67기 후반기 모집 일정 안내,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=17&slug=%EC%88%AD%EC%8B%A4%EB%8C%80%ED%95%99%EA%B5%90-%ED%95%99%EA%B5%B0%EB%8B%A8-%ED%95%99%EA%B5%B0%EC%82%AC%EA%B4%80rotc-66%EA%B8%B0%C2%B767%EA%B8%B0-%ED%9B%84%EB%B0%98%EA%B8%B0-%EB%AA%A8%EC%A7%91&keyword,학생서비스팀,338
2025.08.27,완료,장학,2025년도 (재)광산장학회 장학생 선발 안내,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=17&slug=2025%EB%85%84%EB%8F%84-%EC%9E%AC%EA%B4%91%EC%82%B0%EC%9E%A5%ED%95%99%ED%9A%8C-%EC%9E%A5%ED%95%99%EC%83%9D-%EC%84%A0%EB%B0%9C-%EC%95%88%EB%82%B4&keyword,장학팀,610
2025.08.27,완료,장학,2025학년도 숭실대학교 장학회 장학생 선발 안내,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=17&slug=2025%ED%95%99%EB%85%84%EB%8F%84-%EC%88%AD%EC%8B%A4%EB%8C%80%ED%95%99%EA%B5%90-%EC%9E%A5%ED%95%99%ED%9A%8C-%EC%9E%A5%ED%95%99%EC%83%9D-%EC%84%A0%EB%B0%9C-%EC%95%88%EB%82%B4&keyword,장학팀,1779
2025.08.27,N/A,학사,2025학년도 2학기 주요 학사제도 안내(학사과정),https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=17&slug=2025%ED%95%99%EB%85%84%EB%8F%84-2%ED%95%99%EA%B8%B0-%EC%A3%BC%EC%9A%94-%ED%95%99%EC%82%AC%EC%A0%9C%EB%8F%84-%EC%95%88%EB%82%B4%ED%95%99%EC%82%AC%EA%B3%BC%EC%A0%95&keyword,학사팀,9361
2025.08.26,완료,채용,[사회과학대학] 정보사회학과 학사조교 채용 공고(~8/31),https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=17&slug=93150&keyword,사회과학대학 교학팀,383
2025.08.26,완료,봉사,[금천노인종합복지관] 어르신 기초 영어 교육 멘토 봉사자 모집,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=17&slug=%EA%B8%88%EC%B2%9C%EB%85%B8%EC%9D%B8%EC%A2%85%ED%95%A9%EB%B3%B5%EC%A7%80%EA%B4%80-%EC%96%B4%EB%A5%B4%EC%8B%A0-%EA%B8%B0%EC%B4%88-%EC%98%81%EC%96%B4-%EA%B5%90%EC%9C%A1-%EB%A9%98%ED%86%A0-%EB%B4%89&keyword,사회공헌팀,333
2025.08.26,완료,봉사,[영등포구청소년상담복지센터] 2025 영등포청소년축제 자원봉사자 모집,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=17&slug=%EC%98%81%EB%93%B1%ED%8F%AC%EA%B5%AC%EC%B2%AD%EC%86%8C%EB%85%84%EC%83%81%EB%8B%B4%EB%B3%B5%EC%A7%80%EC%84%BC%ED%84%B0-2025-%EC%98%81%EB%93%B1%ED%8F%AC%EC%B2%AD%EC%86%8C%EB%85%84%EC%B6%95%EC%A0%9C&keyword,사회공헌팀,310
2025.08.25,N/A,장학,★ 2025학년도 2학기 학과근로 장학생 선발 결과 안내,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=17&slug=%E2%98%85-2025%ED%95%99%EB%85%84%EB%8F%84-2%ED%95%99%EA%B8%B0-%ED%95%99%EA%B3%BC%EA%B7%BC%EB%A1%9C-%EC%9E%A5%ED%95%99%EC%83%9D-%EC%84%A0%EB%B0%9C-%EA%B2%B0%EA%B3%BC-%EC%95%88%EB%82%B4&keyword,장학팀,1170
2025.08.25,N/A,봉사,[경기 부천] 고리울청소년센터 청소년 지역사회 연계프로그램 ‘청개구리 문화놀이터’ 자원활동가 모집,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=17&slug=%EA%B2%BD%EA%B8%B0-%EB%B6%80%EC%B2%9C-%EA%B3%A0%EB%A6%AC%EC%9A%B8%EC%B2%AD%EC%86%8C%EB%85%84%EC%84%BC%ED%84%B0-%EC%B2%AD%EC%86%8C%EB%85%84-%EC%A7%80%EC%97%AD%EC%82%AC%ED%9A%8C-%EC%97%B0%EA%B3%84&keyword,사회공헌팀,205
2025.08.25,N/A,봉사,[강동구] 아동양육시설 귀한인연프로그램 신규멘토 모집,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=18&slug=%EA%B0%95%EB%8F%99%EA%B5%AC-%EC%95%84%EB%8F%99%EC%96%91%EC%9C%A1%EC%8B%9C%EC%84%A4-%EA%B7%80%ED%95%9C%EC%9D%B8%EC%97%B0%ED%94%84%EB%A1%9C%EA%B7%B8%EB%9E%A8-%EC%8B%A0%EA%B7%9C%EB%A9%98%ED%86%A0&keyword,사회공헌팀,222
2025.08.25,N/A,봉사,2025년 중구교육지원센터 대학생 자원봉사 서포터즈 2기 모집,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=18&slug=2025%EB%85%84-%EC%A4%91%EA%B5%AC%EA%B5%90%EC%9C%A1%EC%A7%80%EC%9B%90%EC%84%BC%ED%84%B0-%EB%8C%80%ED%95%99%EC%83%9D-%EC%9E%90%EC%9B%90%EB%B4%89%EC%82%AC-%EC%84%9C%ED%8F%AC%ED%84%B0%EC%A6%88-2%EA%B8%B0&keyword,사회공헌팀,237
2025.08.25,N/A,봉사,[용산청소년센터] 2025 ESG 축제 기획단 모집,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=18&slug=%EC%9A%A9%EC%82%B0%EC%B2%AD%EC%86%8C%EB%85%84%EC%84%BC%ED%84%B0-2025-esg-%EC%B6%95%EC%A0%9C-%EA%B8%B0%ED%9A%8D%EB%8B%A8-%EB%AA%A8%EC%A7%91&keyword,사회공헌팀,312
2025.08.22,N/A,채용,숭실대학교 혁신융합대학사업단 계약직 직원 모집,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=18&slug=%EC%88%AD%EC%8B%A4%EB%8C%80%ED%95%99%EA%B5%90-%ED%98%81%EC%8B%A0%EC%9C%B5%ED%95%A9%EB%8C%80%ED%95%99%EC%82%AC%EC%97%85%EB%8B%A8-%EA%B3%84%EC%95%BD%EC%A7%81-%EC%A7%81%EC%9B%90-%EB%AA%A8%EC%A7%91-3&keyword,총무·인사팀,394
2025.08.22,완료,비교과·행사,2025-2학기 진로지도교수 상담 신청(~9/5),https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=18&slug=2025-2%ED%95%99%EA%B8%B0-%EC%A7%84%EB%A1%9C%EC%A7%80%EB%8F%84%EA%B5%90%EC%88%98-%EC%83%81%EB%8B%B4-%EC%8B%A0%EC%B2%AD9-5&keyword,진로취업센터,875
2025.08.22,완료,장학,2025학기 교목실 학원선교팀 채플리더 모집,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=18&slug=2025%ED%95%99%EA%B8%B0-%EA%B5%90%EB%AA%A9%EC%8B%A4-%ED%95%99%EC%9B%90%EC%84%A0%EA%B5%90%ED%8C%80-%EC%B1%84%ED%94%8C%EB%A6%AC%EB%8D%94-%EB%AA%A8%EC%A7%91&keyword,학원선교팀,696
2025.08.22,완료,채용,[숭실대학교 기술지주회사] 계약직 직원 채용 공고,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=18&slug=%EC%88%AD%EC%8B%A4%EB%8C%80%ED%95%99%EA%B5%90-%EA%B8%B0%EC%88%A0%EC%A7%80%EC%A3%BC%ED%9A%8C%EC%82%AC-%EA%B3%84%EC%95%BD%EC%A7%81-%EC%A7%81%EC%9B%90-%EC%B1%84%EC%9A%A9-%EA%B3%B5%EA%B3%A0-4&keyword,산학협력진흥팀,333
2025.08.22,완료,채용,2025-2학기 평양숭실재건추진사업팀(총동문회) 교육연구조교 모집 안내,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=18&slug=2025-2%ED%95%99%EA%B8%B0-%ED%8F%89%EC%96%91%EC%88%AD%EC%8B%A4%EC%9E%AC%EA%B1%B4%EC%B6%94%EC%A7%84%EC%82%AC%EC%97%85%ED%8C%80%EC%B4%9D%EB%8F%99%EB%AC%B8%ED%9A%8C-%EA%B5%90%EC%9C%A1%EC%97%B0%EA%B5%AC&keyword,대외협력팀,304
2025.08.22,N/A,기타,대학평의원회 조교평의원 추천 요청(재공고),https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=18&slug=%EB%8C%80%ED%95%99%ED%8F%89%EC%9D%98%EC%9B%90%ED%9A%8C-%EC%A1%B0%EA%B5%90%ED%8F%89%EC%9D%98%EC%9B%90-%EC%B6%94%EC%B2%9C-%EC%9A%94%EC%B2%AD%EC%9E%AC%EA%B3%B5%EA%B3%A0&keyword,기획팀,243
2025.08.22,완료,장학,2025년 학자금 대출이자 지원사업 안내(충청남도평생교육인재육성진흥원),https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=18&slug=2025%EB%85%84-%ED%95%99%EC%9E%90%EA%B8%88-%EB%8C%80%EC%B6%9C%EC%9D%B4%EC%9E%90-%EC%A7%80%EC%9B%90%EC%82%AC%EC%97%85-%EC%95%88%EB%82%B4%EC%B6%A9%EC%B2%AD%EB%82%A8%EB%8F%84%ED%8F%89%EC%83%9D%EA%B5%90&keyword,장학팀,257
2025.08.22,완료,봉사,[보건의료통합봉사회IHCO] 2025 하반기 자원봉사자 모집,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=18&slug=%EB%B3%B4%EA%B1%B4%EC%9D%98%EB%A3%8C%ED%86%B5%ED%95%A9%EB%B4%89%EC%82%AC%ED%9A%8Cihco-2025-%ED%95%98%EB%B0%98%EA%B8%B0-%EC%9E%90%EC%9B%90%EB%B4%89%EC%82%AC%EC%9E%90-%EB%AA%A8%EC%A7%91&keyword,사회공헌팀,287
2025.08.21,N/A,채용,숭실대학교 비서실 비서팀 계약직 직원 모집(모집기한 수정),https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=18&slug=%EC%88%AD%EC%8B%A4%EB%8C%80%ED%95%99%EA%B5%90-%EB%B9%84%EC%84%9C%EC%8B%A4-%EB%B9%84%EC%84%9C%ED%8C%80-%EA%B3%84%EC%95%BD%EC%A7%81-%EC%A7%81%EC%9B%90-%EB%AA%A8%EC%A7%91-2&keyword,총무·인사팀,393
2025.08.21,완료,국제교류,2025년 하반기 특수외국어 배워보기 프로그램 안내,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=18&slug=2025%EB%85%84-%ED%95%98%EB%B0%98%EA%B8%B0-%ED%8A%B9%EC%88%98%EC%99%B8%EA%B5%AD%EC%96%B4-%EB%B0%B0%EC%9B%8C%EB%B3%B4%EA%B8%B0-%ED%94%84%EB%A1%9C%EA%B7%B8%EB%9E%A8-%EC%95%88%EB%82%B4&keyword,국제팀,925
2025.08.20,완료,장학,2025년 하반기 군산시 대학(원)생 학자금 대출 이자 지원 안내,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=18&slug=2025%EB%85%84-%ED%95%98%EB%B0%98%EA%B8%B0-%EA%B5%B0%EC%82%B0%EC%8B%9C-%EB%8C%80%ED%95%99%EC%9B%90%EC%83%9D-%ED%95%99%EC%9E%90%EA%B8%88-%EB%8C%80%EC%B6%9C-%EC%9D%B4%EC%9E%90-%EC%A7%80%EC%9B%90&keyword,장학팀,204
2025.08.20,완료,국제교류,[겨울 단기] 독일 Philipps-Universität Marburg 2026 International Winter University (IWU) 참가자 모집 안내,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=18&slug=%EB%8F%85%EC%9D%BC-philipps-universitat-marburg-2026-international-winter-university-iwu-%EC%B0%B8%EA%B0%80%EC%9E%90-%EB%AA%A8%EC%A7%91-%EC%95%88%EB%82%B4&keyword,국제팀,844
2025.08.20,완료,비교과·행사,[중앙도서관] 9월 독서후기클럽 참가자 모집(~9/1),https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=19&slug=%EC%A4%91%EC%95%99%EB%8F%84%EC%84%9C%EA%B4%80-9%EC%9B%94-%EB%8F%85%EC%84%9C%ED%9B%84%EA%B8%B0%ED%81%B4%EB%9F%BD-%EC%B0%B8%EA%B0%80%EC%9E%90-%EB%AA%A8%EC%A7%919-1&keyword,중앙도서관,499
2025.08.20,완료,채용,2025-2학기 대외협력팀 교육연구조교 모집 안내,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=19&slug=2025-2%ED%95%99%EA%B8%B0-%EB%8C%80%EC%99%B8%ED%98%91%EB%A0%A5%ED%8C%80-%EA%B5%90%EC%9C%A1%EC%97%B0%EA%B5%AC%EC%A1%B0%EA%B5%90-%EB%AA%A8%EC%A7%91-%EC%95%88%EB%82%B4&keyword,대외협력팀,314
2025.08.20,N/A,채용,숭실대학교 산학협력단 계약직 직원 채용 공고(연구관리),https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=19&slug=%EC%88%AD%EC%8B%A4%EB%8C%80%ED%95%99%EA%B5%90-%EC%82%B0%ED%95%99%ED%98%91%EB%A0%A5%EB%8B%A8-%EA%B3%84%EC%95%BD%EC%A7%81-%EC%A7%81%EC%9B%90-%EC%B1%84%EC%9A%A9-%EA%B3%B5%EA%B3%A0%EC%97%B0%EA%B5%AC-26&keyword,경영지원팀,284
2025.08.20,N/A,채용,숭실대학교 산학협력단 전문직 직원 채용 공고(창업지원),https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=19&slug=%EC%88%AD%EC%8B%A4%EB%8C%80%ED%95%99%EA%B5%90-%EC%82%B0%ED%95%99%ED%98%91%EB%A0%A5%EB%8B%A8-%EC%A0%84%EB%AC%B8%EC%A7%81-%EC%A7%81%EC%9B%90-%EC%B1%84%EC%9A%A9-%EA%B3%B5%EA%B3%A0%EC%B0%BD%EC%97%85&keyword,경영지원팀,261
2025.08.20,N/A,채용,숭실대학교 글로벌미래교육원 평생교육팀 계약직 직원 모집(기간연장),https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=19&slug=%EC%88%AD%EC%8B%A4%EB%8C%80%ED%95%99%EA%B5%90-%EA%B8%80%EB%A1%9C%EB%B2%8C%EB%AF%B8%EB%9E%98%EA%B5%90%EC%9C%A1%EC%9B%90-%ED%8F%89%EC%83%9D%EA%B5%90%EC%9C%A1%ED%8C%80-%EA%B3%84%EC%95%BD%EC%A7%81-3&keyword,총무·인사팀,789
2025.08.20,완료,학사,2025년학년도 예비군 1차 기본훈련 편성 안내,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=19&slug=2025%EB%85%84%ED%95%99%EB%85%84%EB%8F%84-%EC%98%88%EB%B9%84%EA%B5%B0-1%EC%B0%A8-%EA%B8%B0%EB%B3%B8%ED%9B%88%EB%A0%A8-%ED%8E%B8%EC%84%B1-%EC%95%88%EB%82%B4&keyword,총무처(예비군연대),10960
2025.08.19,N/A,채용,2025-2학기 자유전공학부 교육연구조교 모집 안내,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=19&slug=2025-2%ED%95%99%EA%B8%B0-%EC%9E%90%EC%9C%A0%EC%A0%84%EA%B3%B5%ED%95%99%EB%B6%80-%EA%B5%90%EC%9C%A1%EC%97%B0%EA%B5%AC%EC%A1%B0%EA%B5%90-%EB%AA%A8%EC%A7%91-%EC%95%88%EB%82%B4&keyword,자유전공학부,339
2025.08.18,N/A,채용,숭실대학교 공동기기센터 행정팀 계약직 직원 채용 모집,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=19&slug=%EC%88%AD%EC%8B%A4%EB%8C%80%ED%95%99%EA%B5%90-%EA%B3%B5%EB%8F%99%EA%B8%B0%EA%B8%B0%EC%84%BC%ED%84%B0-%ED%96%89%EC%A0%95%ED%8C%80-%EA%B3%84%EC%95%BD%EC%A7%81-%EC%A7%81%EC%9B%90-%EC%B1%84%EC%9A%A9&keyword,총무·인사팀,439
2025.08.18,완료,장학,제34기 미래에셋 해외교환 장학생 선발 안내(2026년 봄학기 파견 대비),https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=19&slug=%EC%A0%9C34%EA%B8%B0-%EB%AF%B8%EB%9E%98%EC%97%90%EC%85%8B-%ED%95%B4%EC%99%B8%EA%B5%90%ED%99%98-%EC%9E%A5%ED%95%99%EC%83%9D-%EC%84%A0%EB%B0%9C-%EC%95%88%EB%82%B42026%EB%85%84-%EB%B4%84%ED%95%99&keyword,장학팀,847
2025.08.18,N/A,봉사,[한국어교육원] 외국인 유학생 도우미 프로그램 60기 모집 안내,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=19&slug=%ED%95%9C%EA%B5%AD%EC%96%B4%EA%B5%90%EC%9C%A1%EC%9B%90-%EC%99%B8%EA%B5%AD%EC%9D%B8-%EC%9C%A0%ED%95%99%EC%83%9D-%EB%8F%84%EC%9A%B0%EB%AF%B8-%ED%94%84%EB%A1%9C%EA%B7%B8%EB%9E%A8-60%EA%B8%B0-%EB%AA%A8-2&keyword,국제팀,354
2025.08.18,N/A,비교과·행사,[한국어교육원] 외국인 유학생 도우미 프로그램 60기 모집 안내,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=19&slug=%ED%95%9C%EA%B5%AD%EC%96%B4%EA%B5%90%EC%9C%A1%EC%9B%90-%EC%99%B8%EA%B5%AD%EC%9D%B8-%EC%9C%A0%ED%95%99%EC%83%9D-%EB%8F%84%EC%9A%B0%EB%AF%B8-%ED%94%84%EB%A1%9C%EA%B7%B8%EB%9E%A8-60%EA%B8%B0-%EB%AA%A8&keyword,국제팀,382
2025.08.18,완료,장학,(재)김해시미래인재장학재단 제2회 장학수기 공모전 안내,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=19&slug=%EC%9E%AC%EA%B9%80%ED%95%B4%EC%8B%9C%EB%AF%B8%EB%9E%98%EC%9D%B8%EC%9E%AC%EC%9E%A5%ED%95%99%EC%9E%AC%EB%8B%A8-%EC%A0%9C2%ED%9A%8C-%EC%9E%A5%ED%95%99%EC%88%98%EA%B8%B0-%EA%B3%B5%EB%AA%A8%EC%A0%84&keyword,장학팀,510
2025.08.18,진행,장학,2025년 2학기 국고학자금대여 신청 안내(사립학교교직원연금공단),https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=19&slug=2025%EB%85%84-2%ED%95%99%EA%B8%B0-%EA%B5%AD%EA%B3%A0%ED%95%99%EC%9E%90%EA%B8%88%EB%8C%80%EC%97%AC-%EC%8B%A0%EC%B2%AD-%EC%95%88%EB%82%B4%EC%82%AC%EB%A6%BD%ED%95%99%EA%B5%90%EA%B5%90%EC%A7%81%EC%9B%90&keyword,장학팀,468
2025.08.18,완료,채용,2025년 숭실대학교 전공설계지원팀 전공설계 상담사 계약직 직원 모집,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=19&slug=2025%EB%85%84-%EC%88%AD%EC%8B%A4%EB%8C%80%ED%95%99%EA%B5%90-%EC%A0%84%EA%B3%B5%EC%84%A4%EA%B3%84%EC%A7%80%EC%9B%90%ED%8C%80-%EC%A0%84%EA%B3%B5%EC%84%A4%EA%B3%84-%EC%83%81%EB%8B%B4%EC%82%AC-%EA%B3%84&keyword,학사팀,384
2025.08.18,완료,국제교류,2025-2학기 SIC(Soongsil International Community) 참가자 모집 안내,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=19&slug=2025-2%ED%95%99%EA%B8%B0-sicsoongsil-international-community-%EC%B0%B8%EA%B0%80%EC%9E%90-%EB%AA%A8%EC%A7%91-%EC%95%88%EB%82%B4&keyword,국제팀,697
2025.08.18,완료,학사,"2025학년도 2학기 등록금 납부 안내(재학생, 복학생, 재입학생)",https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=20&slug=2025%ED%95%99%EB%85%84%EB%8F%84-2%ED%95%99%EA%B8%B0-%EB%93%B1%EB%A1%9D%EA%B8%88-%EB%82%A9%EB%B6%80-%EC%95%88%EB%82%B4%EC%9E%AC%ED%95%99%EC%83%9D-%EB%B3%B5%ED%95%99%EC%83%9D-%EC%9E%AC%EC%9E%85&keyword,재무회계팀,28582
2025.08.18,완료,장학,★★★ 2025학년도 2학기 교내장학금 2차 신청 안내 ★★★,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=20&slug=%E2%98%85%E2%98%85%E2%98%85-2025%ED%95%99%EB%85%84%EB%8F%84-2%ED%95%99%EA%B8%B0-%EA%B5%90%EB%82%B4%EC%9E%A5%ED%95%99%EA%B8%88-2%EC%B0%A8-%EC%8B%A0%EC%B2%AD-%EC%95%88%EB%82%B4-%E2%98%85%E2%98%85&keyword,장학팀,7273
